X,Y
37.454011884736246,158.01580032316008
95.07143064099162,397.6082595355765
73.1993941811405,310.7283014575488
59.86584841970366,247.31987949855096
15.601864044243651,96.06520128842217
15.599452033620265,82.13613734359895
5.8083612168199465,26.3204098952533
86.61761457749351,368.03599439631233
60.11150117432088,245.6991879950103
70.80725777960456,306.09987715584276
2.0584494295802447,34.81975350839502
96.99098521619943,394.75711768128065
83.24426408004217,357.6108176126119
21.233911067827616,104.06345354067545
18.182496720710063,95.95058848278515
18.34045098534338,107.329733767913
30.42422429595377,134.24301602378637
52.475643163223786,217.36521100932026
43.194501864211574,178.88286316059106
29.122914019804192,123.33355322956238
61.18528947223795,258.97014079481073
13.949386065204184,74.20906400898318
29.214464853521815,134.62476740738745
36.63618432936917,169.8165698078369
45.606998421703594,197.55801260559343
78.51759613930136,343.6057253287786
19.967378215835975,92.22294453096434
51.42344384136116,247.89546703134084
59.24145688620425,258.22250102246704
4.645041271999773,25.008589523836264
60.75448519014384,247.30901577996423
17.052412368729154,88.03437362734847
6.505159298527952,38.7860093408533
94.88855372533332,401.6942198422542
96.56320330745594,405.9851894755592
80.83973481164611,337.63065012001573
30.46137691733707,128.37757048866422
9.767211400638388,38.920373355694906
68.42330265121569,284.2280610841926
44.01524937396013,199.62498543907526
12.203823484477883,65.95623137921358
49.51769101112702,200.6133762573882
3.4388521115218396,30.48721770459918
90.9320402078782,382.5813346288012
25.87799816000169,109.67341827799544
66.2522284353982,281.54616480104806
31.171107608941096,140.2665176202244
52.00680211778108,211.59750549281807
54.67102793432797,237.2619853407947
18.485445552552704,94.54962747389317
96.95846277645586,413.6643635375762
77.51328233611146,335.5911498647949
93.9498941564189,377.0228829461047
89.48273504276489,363.5526897719083
59.78999788110851,259.31034419652065
92.18742350231169,388.88755351836886
8.84925020519195,55.547477683828276
19.59828624191452,131.92045987420528
4.522728891053807,38.79982067114689
32.53303307632643,156.48778870711172
38.8677289689482,180.0109335107248
27.134903177389592,130.05352522261634
82.87375091519293,343.34231121436824
35.67533266935893,165.2910228823684
28.093450968738075,119.64555172957658
54.26960831582485,229.71024719589929
14.092422497476264,66.51605451161402
80.21969807540397,336.6975336954791
7.455064367977082,67.96684313864341
98.68869366005173,391.0821227142894
77.22447692966574,330.7605096224081
19.87156815341724,78.35911390177245
0.5522117123602399,12.489528191546626
81.54614284548342,352.07407735160734
70.68573438476172,298.3857377300015
72.90071680409874,295.82541943710186
77.12703466859458,316.3551015817786
7.4044651734090365,51.41383818298291
35.84657285442726,151.08262510053765
11.586905952512971,63.51220970587163
86.31034258755935,360.6970887492755
62.329812682755794,257.803247254965
33.08980248526492,168.79865083431292
6.355835028602364,46.76253033758957
31.09823217156622,119.14150281968882
32.518332202674706,146.9378719583931
72.96061783380641,300.2246066875418
63.75574713552131,278.5473218900475
88.72127425763266,361.95988964620364
47.22149251619493,202.7386056501107
11.959424593830171,67.88757116512525
71.3244787222995,308.95546683089924
76.07850486168974,307.3110553762012
56.127719756949624,236.165866669389
77.0967179954561,318.63741887021484
49.379559636439076,205.9849462200192
52.27328293819941,241.7476741556086
42.75410183585496,190.0662244530294
2.541912674409519,12.558811154287621
10.789142699330444,67.33519026786954
3.142918568673425,48.79323624482003
63.64104112637804,279.8888171110236
31.435598107632668,125.54869277099056
50.85706911647028,213.5859357372186
90.7566473926093,390.6957010623034
24.929222914887493,107.64019700336216
41.038292303562976,183.59136349571418
75.55511385430486,324.96679595151284
22.879816549162246,97.24996148086815
7.697990982879299,45.1967103708992
28.9751452913768,98.4879077648165
16.122128725400444,69.24463848825887
92.96976523425731,384.35337942309764
80.8120379564417,325.7703200061183
63.34037565104234,284.6856156434857
87.14605901877177,349.28282229548074
80.36720768991145,332.06838589267596
18.657005888603585,90.93542932727526
89.25589984899777,386.43633228665226
53.93422419156507,216.3782752544659
80.74401551640625,349.6076995871746
89.60912999234932,373.53885057959315
31.800347497186387,132.38630347826603
11.005192452767677,63.641804553703416
22.793516254194166,108.16466197251137
42.71077886262563,179.84094667891458
81.80147659224932,342.9039272188974
86.07305832563435,355.4390973339198
0.6952130531190703,18.916025664988762
51.07473025775657,225.92022777623674
41.7411003148779,197.8245694209651
22.210781047073024,91.4649692000236
11.98653673336828,84.27648068003579
33.7615171403628,130.52519056622617
94.29097039125192,390.64603061465186
32.320293202075526,150.16434487314785
51.87906217433661,225.32616737469678
70.30189588951778,289.9805883598652
36.3629602379294,158.37061844814485
97.17820827209607,398.78282374179594
96.24472949421113,394.0852704074024
25.178229582536417,124.20893930035592
49.72485058923854,217.46955721660464
30.087830981676966,128.42222797410133
28.484049437746762,137.93219650531955
3.6886947354532795,32.82777415057921
60.956433397989684,266.95435478034835
50.26790232288615,222.36789771078074
5.147875124998935,27.301550390775013
27.864646423661142,120.85677529267487
90.82658859666537,385.77929043789413
23.95618906669724,116.92845892112362
14.48948720912231,72.74893289684776
48.9452760277563,211.95437794411302
98.56504541106007,422.0368306021245
24.20552715115004,105.90639471624186
67.21355474058785,289.3251927740518
76.16196153287176,317.6259196071481
23.763754399239968,107.87820556468766
72.82163486118596,317.27430796461573
36.77831327192532,170.3674165775816
63.23058305935795,276.05742859743816
63.35297107608947,281.4666723759011
53.57746840747585,229.51991204623098
9.02897700544083,57.935437734712956
83.5302495589238,346.01833066976064
32.07800649717358,146.55368951357875
18.651851039985424,88.30597361626485
4.077514155476392,32.28001627183275
59.08929431882418,257.3087475296659
67.75643618422824,277.8435379045782
1.6587828927856152,42.55900432799706
51.2093058299281,209.77704950471536
22.649577519793795,93.45642395129786
64.51727904094498,284.6502248987806
17.436642900499145,92.66319854162593
69.09377381024659,297.6162934115079
38.67353463005374,175.97759361285776
93.67299887367345,389.56952776622467
13.752094414599325,61.03583394353899
34.10663510502585,152.18458600204067
11.347352124058908,53.617791381114515
92.46936182785628,394.6286446456026
87.7339353380981,364.46516753737103
25.79416277151556,109.92167911813712
65.99840460341791,275.7797599971417
81.72222002012158,346.01819462324255
55.52008115994623,231.44307911174516
52.965057835600646,218.63802738673826
24.18522909004517,114.1777884750998
9.310276780589922,54.690772833446914
89.72157579533267,368.8168714276194
90.04180571633304,370.45683980914896
63.31014572732679,270.5610822828835
33.90297910487007,136.13107300450704
34.92095746126609,140.60919210129882
72.59556788702393,298.1978293355714
89.71102599525771,371.7096324639124
88.70864242651173,372.943645362027
77.98755458576238,341.70378051254505
